title,price,city,model,mileage,fuel_type,transmission,registered,color,assembly,engine_capacity,post_date,price_category,mileage_category,post_day_of_week,vehicle_age
Daihatsu Mira G SA III 2021,3675000,Faisalabad,2021,16000,Petrol,Automatic,Un-Registered,Pista Green,Imported,660,03/05/2024,Medium,Low,Friday,3
Toyota Aqua S 2021,6625000,Karachi,2021,55188,Hybrid,Automatic,Un-Registered,White,Imported,1500,03/05/2024,High,Medium,Friday,3
Honda Civic Oriel 1.8 i-VTEC CVT 2020,6150000,Karachi,2020,38000,Petrol,Automatic,Karachi,Taffeta White,Local,1800,03/05/2024,High,Low,Friday,4
KIA Sportage FWD 2021,7000000,Islamabad,2021,35000,Petrol,Automatic,Islamabad,White,Local,2000,03/05/2024,High,Low,Friday,3
Toyota Yaris ATIV X CVT 1.5 2021,4350000,Gujrat,2021,40000,Petrol,Automatic,Islamabad,Grey,Local,1500,03/05/2024,High,Low,Friday,3
Honda Civic 1.5 RS Turbo 2020,6850000,Peshawar,2020,57000,Petrol,Automatic,Islamabad,Taffeta White,Local,1500,03/05/2024,High,Medium,Friday,4
Nissan Note e-Power Aura 2022,9500000,Lahore,2022,3000,Hybrid,Automatic,Un-Registered,Black,Imported,1200,03/05/2024,High,Low,Friday,2
KIA Sportage FWD 2021,7134999,Gujranwala,2021,58000,Petrol,Automatic,Islamabad,White,Local,2000,03/05/2024,High,Medium,Friday,3
Daihatsu Rocky G 2020,5599000,Karachi,2020,60500,Petrol,Automatic,Un-Registered,Yellow,Imported,1000,03/05/2024,High,Medium,Friday,4
Haval Jolion HEV 2024,10200000,Lahore,2024,10,Hybrid,Automatic,Un-Registered,Black Pearl,Local,1500,03/05/2024,High,Low,Friday,0
Toyota Yaris Hatchback 2021,4700000,Karachi,2021,87500,Petrol,Automatic,Un-Registered,White,Imported,1000,03/05/2024,High,Medium,Friday,3
Toyota Corolla Fielder 2020,6700000,Islamabad,2020,22800,Hybrid,Automatic,Un-Registered,Silver,Imported,1500,03/05/2024,High,Low,Friday,4
Suzuki Alto VXL AGS 2022,2625000,Lahore,2022,57000,Petrol,Automatic,Islamabad,Solid White,Local,660,03/05/2024,Medium,Medium,Friday,2
Toyota Fortuner 2.8 Sigma 4 2022,16600000,Lahore,2022,38000,Diesel,Automatic,Punjab,Attitude Black,Local,2800,03/05/2024,High,Low,Friday,2
Honda HR-V VTi-S 2023,7500000,Multan,2023,25000,Petrol,Automatic,Punjab,Meteoroid Gray Metallic,Local,1500,03/05/2024,High,Low,Friday,1
Toyota Corolla Altis X Automatic 1.6 2021,5250000,Karachi,2021,32000,Petrol,Automatic,Karachi,White,Local,1600,03/05/2024,High,Low,Friday,3
Honda City 1.2L CVT 2022,4450000,Faisalabad,2022,23000,Petrol,Automatic,Islamabad,Taffeta White,Local,1200,03/05/2024,High,Low,Friday,2
KIA Sportage FWD 2021,6950000,Gujranwala,2021,89500,Petrol,Automatic,Islamabad,White,Local,2000,03/05/2024,High,Medium,Friday,3
Daihatsu Rocky G 2020,4600000,Lahore,2020,34000,Petrol,Automatic,Punjab,Brown,Imported,1000,03/05/2024,High,Low,Friday,4
Honda Civic Oriel 1.8 i-VTEC CVT 2021,6900000,Lahore,2021,52196,Petrol,Automatic,Punjab,Taffeta White,Local,1800,03/05/2024,High,Medium,Friday,3
Honda HR-V VTi-S 2024,7500000,Jhang,2022,1500,Petrol,Automatic,Un-Registered,Meteoroid Gray Metallic,Local,1500,03/05/2024,High,Low,Friday,2
Honda Civic Oriel 2022,7925000,Islamabad,2022,45000,Petrol,Automatic,Islamabad,Teffeta White,Local,1500,03/05/2024,High,Low,Friday,2
Toyota Corolla Cross 1.8 HEV X 2024,9800000,Lahore,2022,1800,Hybrid,Automatic,Un-Registered,Attitude Black Mica,Local,1798,03/05/2024,High,Low,Friday,2
KIA Sportage AWD 2021,6850000,Lahore,2021,28050,Petrol,Automatic,Un-Registered,White,Local,2000,03/05/2024,High,Low,Friday,3
Toyota Corolla 2021,4100000,Abbottabad,2021,39000,Petrol,Not Available,Islamabad,Silver,Local,1300,03/05/2024,High,Low,Friday,3
Nissan Note 1.2E 2020,5225000,Karachi,2020,58244,Hybrid,Automatic,Un-Registered,Super Black,Imported,1198,03/05/2024,High,Medium,Friday,4
Honda Civic Oriel 1.8 i-VTEC CVT 2020,6150000,Karachi,2020,28000,Petrol,Automatic,Karachi,Crystal Black,Local,1800,03/05/2024,High,Low,Friday,4
Suzuki Bolan VX Euro II 2021,1920000,Kohat,2021,42800,Petrol,Not Available,Punjab,Solid White,Local,800,03/05/2024,Low,Low,Friday,3
Honda N Wgn G 2020,3600000,Sheikhupura,2020,350000,Petrol,Automatic,Un-Registered,Blue,Imported,660,03/05/2024,Medium,High,Friday,4
Toyota Raize Z 2020,6150000,Islamabad,2020,14500,Petrol,Automatic,Un-Registered,White,Imported,996,03/05/2024,High,Low,Friday,4
Toyota Yaris ATIV MT 1.3 2022,4165000,Lahore,2022,26500,Petrol,Not Available,Lahore,Silver,Local,1300,03/05/2024,High,Low,Friday,2
Changan Alsvin 1.5L DCT Lumiere 2024,4450000,Islamabad,2022,7000,Petrol,Automatic,Un-Registered,Steller White,Local,1500,03/05/2024,High,Low,Friday,2
Suzuki Alto 2023,2500000,Dadu,2023,42000,Petrol,Not Available,Sindh,Silver,Local,660,03/05/2024,Medium,Low,Friday,1
Daihatsu Copen Cero 2021,4500000,Lahore,2021,12000,Petrol,Automatic,Un-Registered,Green,Imported,660,03/05/2024,High,Low,Friday,3
Peugeot 2008 Allure 2024,7250000,Karachi,2024,15,Petrol,Automatic,Un-Registered,Cherry Black,Local,1200,03/05/2024,High,Low,Friday,0
Toyota Yaris Hatchback 2020,5030000,Karachi,2020,33000,Petrol,Automatic,Un-Registered,White,Imported,1000,03/05/2024,High,Low,Friday,4
Peugeot 2008 Active 2024,6600000,Karachi,2024,10,Petrol,Automatic,Un-Registered,Orange Fusion,Local,1200,03/05/2024,High,Low,Friday,0
Peugeot 2008 Active 2024,6600000,Karachi,2024,15,Petrol,Automatic,Un-Registered,Clear White,Local,1200,03/05/2024,High,Low,Friday,0
Peugeot 2008 Allure 2024,7250000,Karachi,2024,20,Petrol,Automatic,Un-Registered,Clear White,Local,1200,03/05/2024,High,Low,Friday,0
KIA Sportage Alpha 2024,7300000,Karachi,2024,35,Petrol,Automatic,Un-Registered,White,Local,2000,03/05/2024,High,Low,Friday,0
Toyota Pixis Epoch L 2020,3250000,Islamabad,2020,13526,Petrol,Automatic,Un-Registered,White,Imported,660,03/05/2024,Medium,Low,Friday,4
Nissan Note 2021,6350000,Lahore,2021,76000,Hybrid,Automatic,Un-Registered,Black,Imported,1200,03/05/2024,High,Medium,Friday,3
Daihatsu Boon Cilq 2021,4700000,Islamabad,2021,20000,Petrol,Automatic,Un-Registered,White,Imported,1000,03/05/2024,High,Low,Friday,3
Toyota Yaris Hatchback G 1.0 2023,4740000,Karachi,2023,46500,Petrol,Automatic,Karachi,Silver,Local,996,03/05/2024,High,Low,Friday,1
Hyundai Tucson AWD A/T Ultimate 2022,7995000,Islamabad,2022,28000,Petrol,Automatic,Islamabad,White,Local,2000,03/05/2024,High,Low,Friday,2
Mercedes Benz S Class S 560 e 2022,0,Lahore,2022,16000,Petrol,Automatic,Un-Registered,Black,Imported,3000,03/05/2024,Low,Low,Friday,2
Honda City 1.3 i-VTEC Prosmatec 2020,3995000,Lahore,2020,43000,Petrol,Automatic,Islamabad,Crystal Black Pearl,Local,1300,03/05/2024,Medium,Low,Friday,4
Toyota Hilux Revo V Automatic 2.8 2021,11399999,Hyderabad,2021,51000,Diesel,Automatic,Karachi,White,Local,2800,03/05/2024,High,Medium,Friday,3
Toyota Hilux Revo V Automatic 2.8 2022,12600000,Hyderabad,2022,38000,Diesel,Automatic,Karachi,Attitude Black,Imported,2800,03/05/2024,High,Low,Friday,2
Toyota Hilux Revo GR-S 2023,16399999,Hyderabad,2023,15000,Diesel,Automatic,Karachi,Super White,Imported,2800,03/05/2024,High,Low,Friday,1
Honda City 1.3 i-VTEC 2020,3800000,Hyderabad,2020,63000,Petrol,Not Available,Karachi,Lunar Silver Metallic,Imported,1300,03/05/2024,Medium,Medium,Friday,4
Daihatsu Mira L 2020,3250000,Islamabad,2020,4000,Petrol,Automatic,Un-Registered,Turquoise,Imported,660,03/05/2024,Medium,Low,Friday,4
Suzuki Alto VXL AGS 2021,2675000,Islamabad,2021,60000,Petrol,Automatic,Islamabad,Solid White,Local,660,03/05/2024,Medium,Medium,Friday,3
Changan Alsvin 1.5L DCT Lumiere 2022,3800000,Karachi,2022,11700,Petrol,Automatic,Sindh,Steller White,Local,1500,03/05/2024,Medium,Low,Friday,2
Haval H6 HEV 2024,12500000,Multan,2023,4561,Hybrid,Automatic,Un-Registered,Diamond Black,Local,1500,03/05/2024,High,Low,Friday,1
Honda Civic Oriel 1.8 i-VTEC CVT 2020,6250000,Islamabad,2020,56000,Petrol,Automatic,Karachi,Crystal Black,Local,1800,03/05/2024,High,Medium,Friday,4
Hyundai Tucson AWD A/T Ultimate 2022,8300000,Lahore,2022,47900,Petrol,Automatic,Islamabad,Polar White,Imported,2000,03/05/2024,High,Low,Friday,2
Haval Jolion HEV 2024,10300000,Lahore,2024,1,Hybrid,Automatic,Un-Registered,All Colors,Local,1500,03/05/2024,High,Low,Friday,0
Haval H6 2.0T AWD 2024,10800000,Lahore,2024,1,Petrol,Automatic,Un-Registered,All Colors,Local,2000,03/05/2024,High,Low,Friday,0
Haval H6 HEV 2024,12500000,Lahore,2024,1,Hybrid,Automatic,Un-Registered,All Colors,Local,1500,03/05/2024,High,Low,Friday,0
Toyota Yaris 2020,6250000,Lahore,2020,40000,Hybrid,Automatic,Un-Registered,Black,Imported,1500,03/05/2024,High,Low,Friday,4
Peugeot 2008 Allure 2022,6300000,Karachi,2022,55000,Petrol,Automatic,Karachi,Sparkling Silver,Local,1200,03/05/2024,High,Medium,Friday,2
Toyota Yaris ATIV X CVT 1.5 2020,3950000,Hyderabad,2020,59000,Petrol,Automatic,Karachi,White,Local,1500,03/05/2024,Medium,Medium,Friday,4
Toyota Yaris Hatchback 2021,4575000,Hyderabad,2021,69900,Petrol,Automatic,Karachi,Silver,Imported,1000,03/05/2024,High,Medium,Friday,3
Haval H6 2.0T AWD 2023,10700000,Lahore,2023,4500,Petrol,Automatic,Punjab,Diamond Black,Local,2000,03/05/2024,High,Low,Friday,1
Suzuki Swift DLX 1.3 Navigation  2020,2850000,Lahore,2020,62000,Petrol,Not Available,Islamabad,White,Local,1300,03/05/2024,Medium,Medium,Friday,4
Honda N Wgn 2020,3525000,Islamabad,2020,2100,Petrol,Automatic,Un-Registered,Blue,Imported,660,03/05/2024,Medium,Low,Friday,4
Suzuki Swift GL CVT 2023,4490000,Islamabad,2023,4000,Petrol,Automatic,Islamabad,White,Local,1200,03/05/2024,High,Low,Friday,1
Honda Civic Oriel 1.8 i-VTEC CVT 2020,5750000,Islamabad,2020,45000,Petrol,Automatic,Islamabad,Taffeta White,Local,1800,03/05/2024,High,Low,Friday,4
Toyota Yaris ATIV CVT 1.3 2021,0,Karachi,2021,55000,Petrol,Automatic,Karachi,Silver Metallic,Local,1300,03/05/2024,Low,Medium,Friday,3
Honda Civic Oriel 2023,8900000,Abbottabad,2023,1800,Petrol,Automatic,Islamabad,Teffeta White,Local,1500,03/05/2024,High,Low,Friday,1
Toyota Vitz F Smart Stop Package  2021,4250000,Kasur,2021,95000,Petrol,Automatic,Islamabad,Grey,Imported,1300,03/05/2024,High,Medium,Friday,3
Suzuki Hustler G 2020,3850000,Islamabad,2020,50230,Hybrid,Automatic,Un-Registered,White,Imported,660,03/05/2024,Medium,Medium,Friday,4
Suzuki Swift GL CVT 2022,4250000,Islamabad,2022,25000,Petrol,Automatic,Islamabad,Solid White,Local,1240,03/05/2024,High,Low,Friday,2
Hyundai Tucson AWD A/T Ultimate 2022,8300000,Lahore,2022,7900,Petrol,Automatic,Islamabad,Black Diamond Metallic,Local,2000,03/05/2024,High,Low,Friday,2
Toyota Fortuner 2.8 Sigma 4 2020,14500000,Islamabad,2020,264138,Diesel,Automatic,Islamabad,Attitude Black,Local,2800,03/05/2024,High,High,Friday,4
Hyundai Elantra GLS 2022,6200000,Bahawalpur,2022,40000,Petrol,Automatic,Punjab,White,Local,2000,03/05/2024,High,Low,Friday,2
Honda City 1.3 i-VTEC Prosmatec 2020,3800000,Karachi,2020,28529,Petrol,Automatic,Sindh,Grey,Local,1300,03/05/2024,Medium,Low,Friday,4
KIA Sportage AWD 2021,7300000,Bahawalpur,2021,19200,Petrol,Automatic,Islamabad,White,Local,2000,03/05/2024,High,Low,Friday,3
Toyota Fortuner 2.7 G 2021,12800000,Karachi,2021,20000,Petrol,Automatic,Karachi,Super White,Local,2700,03/05/2024,High,Low,Friday,3
Toyota Corolla Altis Automatic 1.6 2020,5200000,Karachi,2020,36000,Petrol,Automatic,Karachi,Graphite Grey,Local,1600,03/05/2024,High,Low,Friday,4
Toyota Fortuner 2.8 Sigma 4 2020,14500000,Karachi,2020,21000,Diesel,Automatic,Karachi,Super White,Local,2800,03/05/2024,High,Low,Friday,4
Proton X70 Premium FWD 2022,6850000,Lahore,2022,25000,Petrol,Automatic,Islamabad,Snow White,Local,1500,03/05/2024,High,Low,Friday,2
Honda City Aspire Prosmatec 1.5 i-VTEC 2020,4375000,Islamabad,2020,38000,Petrol,Automatic,Islamabad,White,Local,1500,03/05/2024,High,Low,Friday,4
Honda Civic Oriel 1.8 i-VTEC CVT 2022,6700000,Karachi,2022,35000,Petrol,Automatic,Karachi,White,Local,1800,03/05/2024,High,Low,Friday,2
Mercedes Benz EQC 400 4MATIC 2020,26500000,Lahore,2020,14000,Not Available,Automatic,Un-Registered,Black,Imported,1300,03/05/2024,High,Low,Friday,4
Honda Civic Oriel 1.8 i-VTEC CVT 2020,5800000,Karachi,2020,38000,Petrol,Automatic,Karachi,Maroon,Local,1800,03/05/2024,High,Low,Friday,4
Nissan Dayz Highway star G 2022,4750000,Karachi,2022,8342,Hybrid,Automatic,Un-Registered,Black,Imported,659,03/05/2024,High,Low,Friday,2
KIA Sportage AWD 2020,6900000,Karachi,2020,48000,Petrol,Automatic,Karachi,Blue,Local,2000,03/05/2024,High,Low,Friday,4
Suzuki Swift GL CVT 2022,4150000,Lahore,2022,54000,Petrol,Automatic,Punjab,Solid White,Local,1240,03/05/2024,High,Medium,Friday,2
Daihatsu Move X SA 2 2020,3450000,Karachi,2020,17500,Petrol,Automatic,Karachi,White,Imported,660,03/05/2024,Medium,Low,Friday,4
Changan Alsvin 1.5L DCT Lumiere 2022,4000000,Karachi,2022,21000,Petrol,Automatic,Karachi,Lunar Silver,Local,1500,03/05/2024,Medium,Low,Friday,2
Suzuki Swift DLX 1.3 Navigation  2020,2695000,Lahore,2020,42000,Petrol,Not Available,Lahore,Grey,Local,1300,03/05/2024,Medium,Low,Friday,4
KIA Sportage AWD 2021,7100000,Karachi,2021,34000,Petrol,Automatic,Karachi,Black,Local,2000,03/05/2024,High,Low,Friday,3
Suzuki Swift DLX Automatic 1.3 Navigation 2020,3075000,Lahore,2020,62000,Petrol,Automatic,Punjab,Solid White,Local,1300,03/05/2024,Medium,Medium,Friday,4
Suzuki Wagon R Hybrid FX 2021,4500000,Karachi,2021,14777,Hybrid,Automatic,Sindh,Silver,Imported,660,03/05/2024,High,Low,Friday,3
Nissan Dayz Highway star G 2021,3790000,Islamabad,2021,15000,Hybrid,Automatic,Un-Registered,Black,Imported,660,03/05/2024,Medium,Low,Friday,3
Honda Civic 1.5 RS Turbo 2021,7800000,Lahore,2021,42666,Petrol,Automatic,Punjab,Black,Local,1500,03/05/2024,High,Low,Friday,3
Honda City 1.5L ASPIRE CVT 2022,5200000,Karachi,2022,21925,Petrol,Automatic,Karachi,Taffeta White,Local,1497,03/05/2024,High,Low,Friday,2
Honda City 1.2L CVT 2024,4675000,Jhelum,2024,1,Petrol,Automatic,Un-Registered,White,Local,1200,03/05/2024,High,Low,Friday,0
Hyundai Tucson FWD A/T GLS Sport 2022,7700000,Sheikhupura,2022,7500,Petrol,Automatic,Punjab,Polar White,Imported,2000,03/05/2024,High,Low,Friday,2
Daihatsu Mira L 2020,3300000,Karachi,2020,24000,Petrol,Automatic,Un-Registered,White,Imported,660,03/05/2024,Medium,Low,Friday,4
Daihatsu Mira G SA III 2021,3600000,Karachi,2021,30657,Petrol,Automatic,Un-Registered,Turquoise,Imported,660,03/05/2024,Medium,Low,Friday,3
Changan Alsvin 1.5L DCT Lumiere 2021,3650000,Karachi,2021,50000,Petrol,Automatic,Karachi,Steller White,Imported,1500,03/05/2024,Medium,Low,Friday,3
Suzuki Cultus VXL 2022,4000000,Karachi,2022,11000,Petrol,Not Available,Sindh,Silky Silver,Local,1000,03/05/2024,Medium,Low,Friday,2
Toyota Yaris ATIV X CVT 1.5 2020,4000000,Karachi,2020,40000,Petrol,Automatic,Karachi,Super White,Local,1500,03/05/2024,Medium,Low,Friday,4
Honda City 1.5L ASPIRE CVT 2022,5100000,Multan,2022,20000,Petrol,Automatic,Islamabad,Taffeta White,Local,1497,03/05/2024,High,Low,Friday,2
Honda BR-V i-VTEC S 2022,5850000,Islamabad,2022,12497,Petrol,Automatic,Islamabad,Modern Steel Metallic,Local,1500,03/05/2024,High,Low,Friday,2
Toyota Aqua Z 2021,6600000,Rawalpindi,2021,25728,Hybrid,Automatic,Un-Registered,White,Imported,1500,03/05/2024,High,Low,Friday,3
Suzuki Alto X 2020,4100000,Lahore,2020,4747,Petrol,Automatic,Un-Registered,Silky Silver Metallic,Imported,660,03/05/2024,High,Low,Friday,4
Toyota Corolla Altis Grande X CVT-i 1.8 Beige Interior 2020,5900000,Islamabad,2020,35326,Petrol,Automatic,Islamabad,White,Local,1800,03/05/2024,High,Low,Friday,4
Prince Pearl 2020,1150000,Lahore,2020,69000,Petrol,Not Available,Islamabad,White,Local,800,03/05/2024,Low,Medium,Friday,4
Haval H6 HEV 2023,11900000,Sahiwal,2023,35000,Hybrid,Automatic,Islamabad,Diamond Black,Local,1500,03/05/2024,High,Low,Friday,1
Honda Civic RS 2023,9700000,Karachi,2023,2700,Petrol,Automatic,Sindh,Taffeta White,Local,1500,03/05/2024,High,Low,Friday,1
Toyota Corolla Altis X Automatic 1.6 2021,5000000,Karachi,2021,50000,Petrol,Automatic,Karachi,White,Local,1600,03/05/2024,High,Low,Friday,3
Chery Tiggo 8 Pro 1.6 DEX Plus 2022,7850000,Lahore,2022,45000,Petrol,Automatic,Punjab,Quartz Black,Imported,1600,03/05/2024,High,Low,Friday,2
Toyota Corolla GLi 1.3 VVTi Special Edition 2020,3800000,Sargodha,2020,100000,Petrol,Not Available,Punjab,Super White,Imported,1300,03/05/2024,Medium,Medium,Friday,4
Honda City 1.2L CVT 2024,4750000,Multan,2024,1,Petrol,Automatic,Un-Registered,Taffeta White,Local,1200,03/05/2024,High,Low,Friday,0
Haval Jolion Top 2024,8000000,Lahore,2022,5500,Petrol,Automatic,Un-Registered,Golden Black,Local,1500,03/05/2024,High,Low,Friday,2
Toyota Corolla Altis X Automatic 1.6 2021,6000000,Gujar khan,2021,48580,Petrol,Automatic,Islamabad,Super White,Local,1598,03/05/2024,High,Low,Friday,3
BMW 7 Series 750 Li 2021,0,Lahore,2021,32000,Petrol,Automatic,Lahore,Black Sapphire Metallic,Imported,4400,03/05/2024,Low,Low,Friday,3
Honda Civic Standard 2022,6850000,Sahiwal,2022,70000,Petrol,Automatic,Punjab,Lunar Silver Metallic,Local,1500,03/05/2024,High,Medium,Friday,2
Isuzu D-Max V-Cross Automatic 3.0 2022,10500000,Lahore,2022,40000,Diesel,Automatic,Islamabad,Super White,Local,3000,03/05/2024,High,Low,Friday,2
Toyota Corolla Altis 1.6 X CVT-i Special Edition 2022,6075000,Karachi,2022,34000,Petrol,Automatic,Karachi,White,Local,1600,03/05/2024,High,Low,Friday,2
Honda City Aspire Prosmatec 1.5 i-VTEC 2021,4250000,Rawalpindi,2021,43000,Petrol,Automatic,Lahore,Silver,Local,1500,03/05/2024,High,Low,Friday,3
Toyota Corolla Altis Grande X CVT-i 1.8 Beige Interior 2023,7400000,Lahore,2023,19560,Petrol,Automatic,Lahore,Silver Metallic,Local,1800,03/05/2024,High,Low,Friday,1
Toyota Passo X L Package 2020,3850000,Lahore,2020,25000,Petrol,Automatic,Punjab,Maroon,Imported,1000,03/05/2024,Medium,Low,Friday,4
Changan Karvaan Base Model 1.0 2021,2280000,Karachi,2021,53000,Petrol,Not Available,Karachi,White,Local,999,03/05/2024,Medium,Medium,Friday,3
DFSK Glory 580 Pro 2021,5300000,Lahore,2021,31000,Petrol,Automatic,Islamabad,White,Local,1500,03/05/2024,High,Low,Friday,3
Hyundai Sonata 2.5 2023,10700000,Multan,2023,524,Petrol,Automatic,Un-Registered,Polar White,Local,2500,03/05/2024,High,Low,Friday,1
Honda Civic Oriel 1.8 i-VTEC CVT 2021,7000000,Swabi,2021,36000,Petrol,Automatic,Islamabad,Taffeta White,Local,1800,03/05/2024,High,Low,Friday,3
Suzuki Cultus Auto Gear Shift 2021,3400000,Karachi,2021,34614,Petrol,Automatic,Karachi,Silky Silver,Local,1000,03/05/2024,Medium,Low,Friday,3
Changan Alsvin 1.3L MT Comfort 2023,3650000,Islamabad,2023,500,Petrol,Not Available,Islamabad,Nebula Blue,Local,1300,03/05/2024,Medium,Low,Friday,1
Honda City 1.5L ASPIRE CVT 2021,4600000,Lahore,2021,55049,Petrol,Automatic,Islamabad,Taffeta White,Local,1497,03/05/2024,High,Medium,Friday,3
Suzuki Swift GLX CVT 2023,4500000,Lahore,2023,16538,Petrol,Automatic,Punjab,Solid White,Local,1242,03/05/2024,High,Low,Friday,1
Proton X70 Premium FWD 2022,7075000,Karachi,2022,3000,Petrol,Automatic,Karachi,Grey,Local,1500,03/05/2024,High,Low,Friday,2
Honda N Wgn G 2020,3325000,Lahore,2020,23000,Petrol,Automatic,Un-Registered,Indigo,Imported,660,03/05/2024,Medium,Low,Friday,4
Toyota Hilux Revo GR-S 2024,17500000,Lahore,2024,10,Diesel,Automatic,Un-Registered,Attitude Black,Local,2800,03/05/2024,High,Low,Friday,0
Toyota Yaris Hatchback 2021,4700000,Islamabad,2021,91000,Petrol,Automatic,Un-Registered,White,Imported,1000,03/05/2024,High,Medium,Friday,3
Suzuki Alto VXR 2022,2500000,Dgkhan,2022,21000,Petrol,Not Available,Punjab,White,Local,660,03/05/2024,Medium,Low,Friday,2
Honda BR-V i-VTEC S 2020,4980000,Islamabad,2020,50000,Petrol,Automatic,Islamabad,White,Local,1500,03/05/2024,High,Low,Friday,4
Prince Pearl MT 2024,1720000,Faisalabad,2024,77,Petrol,Not Available,Punjab,White,Local,800,03/05/2024,Low,Low,Friday,0
Toyota Yaris GLI MT 1.3 2022,3870000,Lahore,2022,50000,Petrol,Not Available,Punjab,Super White,Local,1300,03/05/2024,Medium,Low,Friday,2
Hyundai Tucson AWD A/T Ultimate 2023,8100000,Lahore,2023,11000,Petrol,Automatic,Lahore,Black,Local,2000,03/05/2024,High,Low,Friday,1
Toyota Vitz 2021,3800000,Sialkot,2021,77000,Petrol,Automatic,Punjab,White,Imported,1000,03/05/2024,Medium,Medium,Friday,3
Honda City 1.5L ASPIRE CVT 2022,5000000,Karachi,2022,17000,Petrol,Automatic,Karachi,Taffeta White,Local,1497,03/05/2024,High,Low,Friday,2
Suzuki Wagon R VXL 2022,3100000,Lahore,2022,21427,Petrol,Automatic,Lahore,Graphite Grey,Local,1000,03/05/2024,Medium,Low,Friday,2
Tesla Model Y Standard Range 2022,0,Lahore,2022,3886,Not Available,Automatic,Un-Registered,Pearl White,Imported,1300,03/05/2024,Low,Low,Friday,2
Toyota Corolla Altis Grande CVT-i 1.8 2020,5950000,Lahore,2020,44500,Petrol,Automatic,Punjab,Super white,Local,1800,03/05/2024,High,Low,Friday,4
Toyota Passo Moda 2021,4395000,Islamabad,2021,47000,Petrol,Automatic,Un-Registered,Silver,Imported,1000,03/05/2024,High,Low,Friday,3
Toyota Corolla GLi Automatic 1.3 VVTi 2020,4900000,Lahore,2020,68137,Petrol,Automatic,Punjab,White,Local,1300,03/05/2024,High,Medium,Friday,4
Toyota Yaris 2021,4690000,Islamabad,2021,20000,Petrol,Automatic,Un-Registered,White,Imported,1000,03/05/2024,High,Low,Friday,3
Haval H6 1.5T 2024,9800000,Sahiwal,2024,6,Petrol,Automatic,Un-Registered,Polar White,Local,1500,03/05/2024,High,Low,Friday,0
Toyota Corolla Altis X Automatic 1.6 2021,5700000,Pasrur,2021,20000,Petrol,Automatic,Punjab,Super White,Local,1598,03/05/2024,High,Low,Friday,3
Honda Civic Oriel 1.8 i-VTEC CVT 2021,6950000,Peshawar,2021,26000,Petrol,Automatic,Islamabad,Modern Steel Metallic,Local,1800,03/05/2024,High,Low,Friday,3
