title,price,city,model,mileage,fuel_type,transmission,registered,color,assembly,engine_capacity,post_date,price_category,mileage_category,post_day_of_week,vehicle_age
Toyota Corolla LX Limited 1.3 1993,1475000,Islamabad,1993,100000,Petrol,Automatic,Islamabad,dark bluish grey,Imported,1300,03/05/2024,Low,Medium,Friday,31
Daihatsu Terios 4x2 Automatic 1997,1680000,Rahim yar khan,1997,197000,Petrol,Automatic,Sindh,Silver,Imported,1300,03/05/2024,Low,High,Friday,27
Toyota Mark X 250G F Package 2005,4875000,Okara,2005,82000,Petrol,Automatic,Punjab,White,Imported,3000,03/05/2024,High,Medium,Friday,19
Jeep M 151 1990,2600000,Karachi,1990,100,Diesel,Not Available,Sindh,Grey,Imported,2000,03/05/2024,Medium,Low,Friday,34
Honda Civic EX 1995,950000,Rawalpindi,1995,150000,Petrol,Not Available,Punjab,Aztec Green Pearl,Local,1500,03/05/2024,Low,High,Friday,29
Toyota Passo X 2006,1825000,Karachi,2006,155000,Petrol,Automatic,Sindh,Silver,Imported,1000,03/05/2024,Low,High,Friday,18
Honda Civic EXi Prosmatec 2003,1430000,Rawalpindi,2003,365854,Petrol,Automatic,Islamabad,Silver,Local,1500,03/05/2024,Low,High,Friday,21
KIA Classic LX 2001,380000,Jhang,2001,150000,Not Available,Not Available,Punjab,White,Imported,1323,03/05/2024,Low,High,Friday,23
Toyota Town Ace 1994,1700000,Karachi,1994,10,Diesel,Not Available,Karachi,Black,Imported,220,03/05/2024,Low,Low,Friday,30
Suzuki Alto VX (CNG) 2005,1030000,Islamabad,2005,182000,Not Available,Not Available,Islamabad,Solid White,Local,1000,03/05/2024,Low,High,Friday,19
Subaru Other 1997,420000,Lahore,1997,100000,Petrol,Automatic,Punjab,White,Local,1000,03/05/2024,Low,Medium,Friday,27
Suzuki Mehran VXR 2005,665000,Islamabad,2005,99,Petrol,Not Available,Rawalpindi,White,Local,800,03/05/2024,Low,Low,Friday,19
Honda Civic VTi Oriel UG 1.6 2006,2500000,Rawalpindi,2006,129000,Petrol,Not Available,Islamabad,Silver,Local,1600,03/05/2024,Medium,High,Friday,18
Honda Civic VTi Oriel 1.6 2003,1450000,Peshawar,2003,293000,Petrol,Not Available,Lahore,Silver,Local,1600,03/05/2024,Low,High,Friday,21
Land Rover Defender 110 SW 1988,2200000,Lahore,2002,100000,Diesel,Not Available,Punjab,White,Imported,2500,03/05/2024,Low,Medium,Friday,22
Toyota Prado RZ 3.0D (3-Door) 1996,3850000,Abbottabad,1996,160000,Diesel,Not Available,Sindh,White,Imported,3000,03/05/2024,Medium,High,Friday,28
Toyota Corolla SE Saloon 2003,1400000,Lahore,2003,142000,Petrol,Not Available,Lahore,White,Local,1600,03/05/2024,Low,High,Friday,21
Suzuki Khyber GA 1996,395000,Hyderabad,1996,140000,Petrol,Not Available,Karachi,Red,Local,1000,03/05/2024,Low,High,Friday,28
Toyota Corolla LX Limited 1.3 1992,2050000,Islamabad,1992,145000,Petrol,Not Available,Islamabad,Bronze,Imported,1300,03/05/2024,Low,High,Friday,32
Suzuki Baleno JXR 2003,1175000,Lahore,2003,250000,Petrol,Not Available,Punjab,Silky Silver,Local,1300,03/05/2024,Low,High,Friday,21
Suzuki Alto G 2005,1650000,Islamabad,2005,18000,Petrol,Automatic,Karachi,Green,Imported,660,03/05/2024,Low,Low,Friday,19
Honda Civic VTi Oriel Automatic 1.6 1999,1400000,Karachi,1999,147000,Petrol,Automatic,Karachi,Silver,Local,1600,03/05/2024,Low,High,Friday,25
Honda City i-DSI 2005,1950000,Lahore,2005,201492,Petrol,Not Available,Lahore,Metallic Grey,Local,1300,03/05/2024,Low,High,Friday,19
Proton Saga 2006,900000,Karachi,2006,220000,Petrol,Not Available,Sindh,Black,Local,1300,03/05/2024,Low,High,Friday,18
Suzuki Liana LXi Sport 2006,930000,Bahawalpur,2006,100000,Petrol,Not Available,Sindh,Silver,Local,1300,03/05/2024,Low,Medium,Friday,18
BMW 3 Series 325i 2004,4000000,Peshawar,2004,200000,Petrol,Automatic,Islamabad,Silver,Imported,2500,03/05/2024,Medium,High,Friday,20
Toyota Corolla XLi 2006,1400000,Mandi bahauddin,2006,143000,Petrol,Not Available,Lahore,Super White,Local,1300,03/05/2024,Low,High,Friday,18
Toyota Corolla GLi 1.3 2005,1750000,Multan,2005,150000,Petrol,Not Available,Islamabad,White,Local,1300,03/05/2024,Low,High,Friday,19
KIA Classic LX 2000,450000,Islamabad,2000,1,Petrol,Not Available,Lahore,White,Imported,1323,03/05/2024,Low,Low,Friday,24
Suzuki Cultus VXR 2005,750000,Lahore,2005,150000,Petrol,Not Available,Lahore,White,Local,1000,03/05/2024,Low,High,Friday,19
Mitsubishi Lancer GLX 1.3 2006,1145000,Okara,2006,125360,Petrol,Not Available,Lahore,Cool Silver Metallic,Local,1300,03/05/2024,Low,High,Friday,18
Honda City EXi 2000,1175000,Islamabad,2000,141869,Petrol,Not Available,Islamabad,Maroon,Local,1300,03/05/2024,Low,High,Friday,24
Honda Civic VTi Automatic 1.6 1998,1090000,Rawalpindi,1998,125486,Petrol,Automatic,Islamabad,Gold,Local,1600,03/05/2024,Low,High,Friday,26
Toyota Corolla XE 1999,890000,Rawalpindi,1999,156000,Petrol,Not Available,Multan,White,Local,1300,03/05/2024,Low,High,Friday,25
Suzuki Bolan VX 1994,630000,Buner,1994,70000,Petrol,Not Available,Sindh,Solid White,Local,800,03/05/2024,Low,Medium,Friday,30
Mercedes Benz C Class 2003,2500000,Rawalpindi,2003,230000,Petrol,Automatic,Sindh,White,Imported,1800,03/05/2024,Medium,High,Friday,21
Toyota Corolla GL 1994,1550000,Peshawar,1994,6000,Petrol,Not Available,Lahore,Silver Metallic,Local,1300,03/05/2024,Low,Low,Friday,30
Toyota Surf SSR-G 3.4 1997,3800000,Lahore,1997,1,Petrol,Automatic,Islamabad,Blue,Imported,3400,03/05/2024,Medium,Low,Friday,27
Suzuki Bolan VX 2005,500000,Multan,2005,140,Petrol,Not Available,Islamabad,Magneta,Local,800,03/05/2024,Low,Low,Friday,19
Honda Civic EXi 2006,1850000,Islamabad,2006,204000,Petrol,Not Available,Rawalpindi,Alabaster Silver,Local,1500,03/05/2024,Low,High,Friday,18
Suzuki Cultus VXR 2004,900000,Islamabad,2004,10000,Petrol,Not Available,Islamabad,White,Imported,1000,03/05/2024,Low,Low,Friday,20
Honda Civic EXi 2006,1850000,Islamabad,2006,204000,Petrol,Not Available,Rawalpindi,Alabaster Silver,Local,1500,03/05/2024,Low,High,Friday,18
Toyota Surf SSR-G 2.7 1999,4000000,Faisalabad,1999,150000,Petrol,Automatic,Islamabad,Black,Imported,2700,03/05/2024,Medium,High,Friday,25
Honda City i-DSI 2004,1350000,Karachi,2004,175000,Petrol,Not Available,Karachi,Metallic Grey,Local,1300,03/05/2024,Low,High,Friday,20
Toyota Corolla X 1.3 2005,1800000,Kohat,2005,20000,Petrol,Automatic,Faisalabad,White,Imported,1300,03/05/2024,Low,Low,Friday,19
Toyota Corolla 2.0D 2003,1639999,Rawalpindi,2003,300000,Diesel,Not Available,Mirpur A.K.,White,Local,2000,03/05/2024,Low,High,Friday,21
Mitsubishi Lancer 1.5L Automatic 2006,1695000,Lahore,2006,165000,Petrol,Automatic,Lahore,White,Imported,1500,03/05/2024,Low,High,Friday,18
Mitsubishi Pajero Exceed 3.5 1995,3500000,Islamabad,1995,153000,Petrol,Automatic,Islamabad,Silver,Imported,3500,03/05/2024,Medium,High,Friday,29
Suzuki Baleno JXR 2005,1500000,Bannu,2005,213890,Petrol,Not Available,Peshawar,Silky Silver,Local,1300,03/05/2024,Low,High,Friday,19
Toyota Vitz U 1.3 2006,2140000,Jhelum,2006,160000,Petrol,Automatic,Lahore,Silver,Imported,1300,03/05/2024,Low,High,Friday,18
Honda Civic VTi Oriel Automatic 1.6 2000,1200000,Karachi,2000,105000,Petrol,Automatic,Karachi,Pink,Local,1600,03/05/2024,Low,High,Friday,24
Suzuki Khyber 1992,285000,Peshawar,1992,10000,Not Available,Not Available,Lahore,White,Imported,1000,03/05/2024,Low,Low,Friday,32
Nissan Sunny 1987,665000,Rawalpindi,2003,88887,Petrol,Not Available,Islamabad,White,Local,1600,03/05/2024,Low,Medium,Friday,21
Suzuki Cultus VXR 2005,850000,Dina,2005,99999,Petrol,Not Available,Lahore,Silver,Local,1000,03/05/2024,Low,Medium,Friday,19
Honda Civic EXi 2005,1450000,Lahore,2005,296000,Petrol,Not Available,Lahore,Crystal Black,Local,1500,03/05/2024,Low,High,Friday,19
Suzuki Mehran VX 2005,640000,Rawalpindi,2005,34000,Petrol,Not Available,Rawalpindi,Silver Metallic,Local,800,03/05/2024,Low,Low,Friday,19
Suzuki Alto VXR 2005,750000,Karachi,2005,110315,Petrol,Not Available,Karachi,Beige,Local,1000,03/05/2024,Low,High,Friday,19
Suzuki Cultus VXR (CNG) 2005,850000,Hyderabad,2005,100000,Petrol,Not Available,Karachi,Silver,Local,1000,03/05/2024,Low,Medium,Friday,19
Jeep Wrangler 1995,2500000,Lahore,1995,100000,Diesel,Not Available,Quetta,White,Local,3000,03/05/2024,Medium,Medium,Friday,29
Toyota Surf SSR-G 3.0D 1996,3900000,Karachi,1996,170000,Diesel,Automatic,Karachi,White,Imported,3000,03/05/2024,Medium,High,Friday,28
Honda City i-DSI Vario 2004,1900000,Lahore,2004,191000,Petrol,Automatic,Sindh,Metallic Grey,Local,1300,03/05/2024,Low,High,Friday,20
Honda City i-DSI Vario 2006,1570000,Islamabad,2006,160000,Petrol,Automatic,Islamabad,Taffeta White,Local,1300,03/05/2024,Low,High,Friday,18
Suzuki Mehran 2005,560000,Bahawalpur,2005,22000,Petrol,Not Available,Sindh,Silver,Local,800,03/05/2024,Low,Low,Friday,19
Toyota Surf SSR-G 3.0D 1996,3650000,Rawalpindi,1996,156000,Diesel,Automatic,Islamabad,Navy,Imported,3000,03/05/2024,Medium,High,Friday,28
Toyota Crown Athlete Premium 2004,6980000,Lahore,2004,104000,Petrol,Automatic,Sindh,White,Imported,2500,03/05/2024,High,High,Friday,20
Toyota Land Cruiser 1997,2750000,Mansehra,1997,256000,Diesel,Automatic,Lahore,Brown,Imported,4000,03/05/2024,Medium,High,Friday,27
Toyota Corolla XLi 2005,2380000,Chakwal,2005,136000,Petrol,Not Available,Lahore,White,Local,1300,03/05/2024,Medium,High,Friday,19
Suzuki Cultus VXR (CNG) 2004,600000,Abbottabad,2004,100000,Petrol,Not Available,Sindh,Silky Silver,Local,1000,03/05/2024,Low,Medium,Friday,20
Mitsubishi Lancer Evolution 1997,2700000,Karachi,1997,120247,Petrol,Not Available,Karachi,Black,Imported,2000,03/05/2024,Medium,High,Friday,27
Daewoo Racer 1996,445000,Lahore,1996,132700,Petrol,Not Available,Punjab,Blue,Imported,1500,03/05/2024,Low,High,Friday,28
Mazda RX8 Type S 2004,2550000,Karachi,2004,30000,Petrol,Not Available,Sindh,White,Imported,1300,03/05/2024,Medium,Low,Friday,20
Mitsubishi Lancer 1990,395000,Karachi,1990,100000,Petrol,Not Available,Sindh,Black,Local,1300,03/05/2024,Low,Medium,Friday,34
Mitsubishi Lancer GLX 1.6 2004,1560000,Rawalpindi,2004,215000,Petrol,Not Available,Islamabad,White,Imported,1600,03/05/2024,Low,High,Friday,20
Suzuki Mehran VX (CNG) 2001,565000,Okara,2001,85320,Petrol,Not Available,Sindh,Grey,Local,800,03/05/2024,Low,Medium,Friday,23
BMW 3 Series 320i 2006,0,Karachi,2006,77000,Petrol,Automatic,Karachi,Orient Blue Metallic,Imported,2200,03/05/2024,Low,Medium,Friday,18
Toyota Land Cruiser Cygnus 2003,0,Karachi,2003,112000,Petrol,Automatic,Karachi,White,Imported,4700,03/05/2024,Low,High,Friday,21
Honda Accord CL9 2006,0,Karachi,2006,67000,Petrol,Automatic,Karachi,Lunar Silver Metallic,Imported,2400,03/05/2024,Low,Medium,Friday,18
Mercedes Benz E Class E200 2004,0,Karachi,2004,55000,Petrol,Automatic,Karachi,Black,Imported,1800,03/05/2024,Low,Medium,Friday,20
Mercedes Benz S Class S350 2006,0,Karachi,2006,47000,Petrol,Automatic,Karachi,Black,Imported,3500,03/05/2024,Low,Low,Friday,18
Honda City EXi 2000,1220000,Lahore,2000,200000,Petrol,Not Available,Sindh,White,Local,1300,03/05/2024,Low,High,Friday,24
Suzuki Ravi 1994,550000,Swat,1994,106948,Not Available,Not Available,Un-Registered,White,Imported,660,03/05/2024,Low,High,Friday,30
Toyota Land Cruiser 1994,3300000,Rawalpindi,1994,100000,Diesel,Not Available,Islamabad,Blue,Imported,4200,03/05/2024,Medium,Medium,Friday,30
Honda Civic VTi Oriel UG Prosmatec 1.6 2005,1735000,Karachi,2005,135000,Petrol,Automatic,Karachi,Black,Local,1600,03/05/2024,Low,High,Friday,19
Suzuki Vitara 2005,3200000,Wah cantt,2005,135000,Petrol,Automatic,Sindh,Silver,Imported,2700,03/05/2024,Medium,High,Friday,19
Toyota Land Cruiser VX Limited 4.2D 1995,5000000,Rawalpindi,1995,265000,Diesel,Automatic,Sindh,Beige,Imported,4200,03/05/2024,High,High,Friday,29
Toyota Corolla XE 1998,980000,Karachi,1998,144021,Petrol,Not Available,Sindh,Black,Local,1300,03/05/2024,Low,High,Friday,26
Toyota Hilux Double Cab 1993,2250000,Islamabad,1993,100000,Diesel,Not Available,Peshawar,Unlisted,Imported,2400,03/05/2024,Medium,Medium,Friday,31
Honda Civic VTi Oriel Prosmatec 1.6 2004,2875000,Islamabad,2004,70000,Petrol,Automatic,Lahore,Grey,Local,1600,03/05/2024,Medium,Medium,Friday,20
Toyota Prado 1993,2800000,Abbottabad,1993,174000,Diesel,Automatic,Islamabad,Green,Imported,3000,03/05/2024,Medium,High,Friday,31
Toyota Corolla SE Limited 1994,1500000,Peshawar,1994,100000,Petrol,Automatic,Peshawar,Grey,Imported,1500,03/05/2024,Low,Medium,Friday,30
Honda City i-DSI 2006,1780000,Karachi,2006,68500,Petrol,Not Available,Karachi,Taffeta White,Local,1300,03/05/2024,Low,Medium,Friday,18
Nissan Sunny 1993,550000,Muridke,1993,150000,Petrol,Not Available,Punjab,Black,Local,1600,03/05/2024,Low,High,Friday,31
Honda Civic EX 1995,785000,Topi,1995,100000,Petrol,Not Available,Punjab,Indigo,Local,1500,03/05/2024,Low,Medium,Friday,29
Honda Civic EXi 2000,1040000,Lahore,2000,198000,Petrol,Not Available,Karachi,Silver,Local,1500,03/05/2024,Low,High,Friday,24
Toyota Mark X 250G 2006,3350000,Karachi,2006,165000,Petrol,Automatic,Sindh,Silver,Imported,2500,03/05/2024,Medium,High,Friday,18
Nissan Sunny EX Saloon 1.3 2005,1480000,Karachi,2005,142000,Petrol,Not Available,Sindh,Silver,Local,1300,03/05/2024,Low,High,Friday,19
Nissan Sunny 1993,800000,Rawalpindi,1993,284323,Petrol,Not Available,Lahore,Grey,Imported,1600,03/05/2024,Low,High,Friday,31
Toyota Corolla XLi 2004,1390000,Multan,2004,100000,Petrol,Not Available,Sindh,White,Local,1300,03/05/2024,Low,Medium,Friday,20
Suzuki Cultus VXR 2004,900000,Islamabad,2004,88500,Petrol,Not Available,Lahore,Silver,Local,1000,03/05/2024,Low,Medium,Friday,20
Lexus LX Series LX470 2005,14500000,Lahore,2005,100000,Petrol,Automatic,Islamabad,White,Imported,4700,03/05/2024,High,Medium,Friday,19
Toyota Land Cruiser Cygnus 2005,17500000,Islamabad,2005,146000,Petrol,Automatic,Un-Registered,Beige,Imported,4663,03/05/2024,High,High,Friday,19
Toyota Prado TZ 3.4 2004,11200000,Islamabad,2004,90000,Petrol,Automatic,Un-Registered,Silver Pearl,Imported,3400,03/05/2024,High,Medium,Friday,20
Toyota Vitz F 1.0 2006,2000000,Peshawar,2006,175000,Petrol,Automatic,Lahore,Silver,Imported,1000,03/05/2024,Low,High,Friday,18
Toyota Mark X 300G 2005,5750000,Karachi,2005,121000,Petrol,Automatic,Sindh,White,Imported,3000,03/05/2024,High,High,Friday,19
Toyota Platz F 1.0 2004,1450000,Karachi,2004,150000,Petrol,Automatic,Karachi,White,Imported,1000,03/05/2024,Low,High,Friday,20
Mitsubishi Pajero Exceed 2.5D 1988,1655000,Rawalpindi,1996,250000,Diesel,Not Available,Rawalpindi,Blue,Local,2500,03/05/2024,Low,High,Friday,28
Suzuki Baleno 2000,715000,Islamabad,2000,280000,Petrol,Not Available,Sindh,White,Local,1300,03/05/2024,Low,High,Friday,24
Toyota Crown Athlete Premium 2005,8200000,Islamabad,2005,166000,Petrol,Automatic,Islamabad,White,Imported,3000,03/05/2024,High,High,Friday,19
Suzuki Alto VXR 2005,800000,Karachi,2005,96000,Petrol,Not Available,Sindh,Silky Silver,Local,1000,03/05/2024,Low,Medium,Friday,19
Honda Civic VTi 1.6 2005,1225000,Faisalabad,2005,402000,Petrol,Not Available,Lahore,Taffeta White,Local,1600,03/05/2024,Low,High,Friday,19
Toyota Surf 1992,2650000,Rawalpindi,1992,300000,Diesel,Automatic,Islamabad,Blue,Imported,2500,03/05/2024,Medium,High,Friday,32
Mitsubishi Pajero Exceed 3.5 1993,2300000,Gujranwala,1993,150000,Petrol,Automatic,Lahore,White,Imported,3500,03/05/2024,Medium,High,Friday,31
Suzuki Cultus VXR 2006,825000,Lahore,2006,197000,Petrol,Not Available,Lahore,Gold,Local,1000,03/05/2024,Low,High,Friday,18
Honda Civic 2000,2250000,Islamabad,2000,150000,Petrol,Not Available,Islamabad,Blue,Imported,1600,03/05/2024,Medium,High,Friday,24
Toyota Hilux SR5 2005,4975000,Multan,2005,180000,Diesel,Not Available,Sindh,Silver,Imported,3000,03/05/2024,High,High,Friday,19
Toyota Prado TX Limited 2.7 2006,7550000,Faisalabad,2006,115000,Petrol,Automatic,Islamabad,Crystal Pearl,Imported,2700,03/05/2024,High,High,Friday,18
Honda City i-DSI Vario 2004,1925000,Lahore,2004,225000,Petrol,Automatic,Lahore,Silver,Local,1300,03/05/2024,Low,High,Friday,20
Honda Civic VTi Prosmatec 1.8 i-VTEC 2006,1889999,Islamabad,2006,145000,Petrol,Automatic,Islamabad,Silky Silver,Local,1800,03/05/2024,Low,High,Friday,18
Toyota Surf SSR-G 2.7 1992,3200000,Islamabad,1992,333216,Diesel,Not Available,Islamabad,Green,Imported,2700,03/05/2024,Medium,High,Friday,32
Toyota Corolla 2.0D 2006,2400000,Quetta,2006,265000,Diesel,Not Available,Karachi,white,Local,2000,03/05/2024,Medium,High,Friday,18
Toyota Hilux D-4D Automatic 2005,4190000,Faisalabad,2005,190000,Diesel,Automatic,Sindh,Black,Imported,3000,03/05/2024,High,High,Friday,19
Toyota Mark X 250G 2005,5150000,Karachi,2005,120000,Petrol,Automatic,Karachi,Silver,Imported,2500,03/05/2024,High,High,Friday,19
Daihatsu Charade 2000,550000,Gujrat,2000,100000,Petrol,Not Available,Lahore,Blue,Local,1300,03/05/2024,Low,Medium,Friday,24
Toyota Prado TX 2.7 2003,7500000,Gujrat,2003,113000,Petrol,Automatic,Islamabad,Silver Pearl,Imported,2700,03/05/2024,High,High,Friday,21
Mitsubishi Lancer GLX 1.3 2005,1200000,Karachi,2005,119000,Petrol,Not Available,Sindh,Maroon,Local,1300,03/05/2024,Low,High,Friday,19
Mitsubishi Lancer GLX 1.6 2005,1435000,Lahore,2005,149212,Petrol,Not Available,Karachi,Blue,Local,1600,03/05/2024,Low,High,Friday,19
Toyota Corolla 2.0D Saloon 2005,1000000,Depal pur,2005,350000,Diesel,Not Available,Karachi,white,Local,2000,03/05/2024,Low,High,Friday,19
Suzuki Margalla GLX 1996,975000,Islamabad,1996,1,Petrol,Not Available,Islamabad,White,Local,1300,03/05/2024,Low,Low,Friday,28
Suzuki Cultus VXR 2001,780000,Rawalpindi,2001,85000,Petrol,Not Available,Lahore,White,Local,1000,03/05/2024,Low,Medium,Friday,23
Toyota Hilux D-4D Automatic 2005,3950000,Islamabad,2005,150000,Diesel,Automatic,Sindh,Silver,Imported,3000,03/05/2024,Medium,High,Friday,19
Toyota Land Cruiser VX Limited 4.2D 1997,4600000,Islamabad,1997,236000,Diesel,Not Available,Dera ismail khan,Grey,Imported,4200,03/05/2024,High,High,Friday,27
Suzuki Mehran VXR 2004,560000,Lahore,2004,90000,Petrol,Not Available,Lahore,Snow White Pearl,Local,800,03/05/2024,Low,Medium,Friday,20
Daihatsu Cuore CX Automatic 2004,900000,Lahore,2004,172000,Petrol,Automatic,Lahore,White,Local,800,03/05/2024,Low,High,Friday,20
Honda City EXi Neo 1.5 1998,950000,Faisalabad,1998,80000,Petrol,Not Available,Lahore,White,Local,1500,03/05/2024,Low,Medium,Friday,26
Honda City i-DSI Vario 2006,1410000,Islamabad,2006,92000,Petrol,Automatic,Islamabad,Black,Local,1300,03/05/2024,Low,Medium,Friday,18
Mitsubishi Lancer GLX SR Automatic 1.6 2006,2295000,Lahore,2006,90000,Petrol,Automatic,Lahore,Red,Local,1600,03/05/2024,Medium,Medium,Friday,18
Haval H6 HEV 2024,12800000,Islamabad,2003,300,Hybrid,Automatic,Islamabad,White,Local,1500,03/05/2024,High,Low,Friday,21
Honda City EXi 2000,975000,Sialkot,2000,355000,Petrol,Not Available,Sialkot,Turquoise,Local,1300,03/05/2024,Low,High,Friday,24
Nissan Sunny 1998,1240000,Islamabad,1998,124568,Petrol,Not Available,Lahore,Beige,Imported,1500,03/05/2024,Low,High,Friday,26
Honda City i-DSI 2004,2855000,Faisalabad,2004,82849,Petrol,Not Available,Islamabad,Metallic Grey,Local,1300,03/05/2024,Medium,Medium,Friday,20
Toyota Corolla 2006,3500000,Karachi,2006,12500,Petrol,Automatic,Karachi,Silver,Local,1300,03/05/2024,Medium,Low,Friday,18
Toyota Hiace 1994,2800000,Abbottabad,1994,300000,Petrol,Not Available,Abbottabad,Blue,Local,12000,03/05/2024,Medium,High,Friday,30
Suzuki Cultus VXR (CNG) 2006,750000,Lahore,2006,12708,Petrol,Not Available,Punjab,Silver,Local,1000,03/05/2024,Low,Low,Friday,18
Toyota Prado TX 3.0D 1996,4650000,Lahore,1996,200000,Diesel,Automatic,Islamabad,Green,Imported,3000,03/05/2024,High,High,Friday,28
Nissan AD Van 1.3 GX 2006,1435000,Islamabad,2006,104000,Petrol,Automatic,Islamabad,White,Imported,1300,03/05/2024,Low,High,Friday,18
Toyota Corolla GL 1995,1350000,Nowshera,1995,100000,Not Available,Not Available,Islamabad,Blue,Local,1300,03/05/2024,Low,Medium,Friday,29
Toyota Allion 1991,1300000,Kamra,1991,50000,Petrol,Automatic,Islamabad,White,Local,1500,03/05/2024,Low,Low,Friday,33
Honda Accord Type S 2006,2600000,Islamabad,2006,105000,Petrol,Automatic,Islamabad,Blue,Imported,2400,03/05/2024,Medium,High,Friday,18
Suzuki Liana Eminent Automatic 2006,140000,Gujranwala,2006,35000,Petrol,Automatic,Karachi,White,Imported,1300,03/05/2024,Low,Low,Friday,18
Suzuki Cultus VXR 2005,700000,Faisalabad,2005,40000,Petrol,Not Available,Lahore,Silver,Local,1000,03/05/2024,Low,Low,Friday,19
Toyota Corolla SE Saloon Automatic 2004,1750000,Karachi,2004,109000,Petrol,Automatic,Sindh,Blue,Local,1600,03/05/2024,Low,High,Friday,20
Hyundai Santro Club GV 2006,1385000,Islamabad,2006,149500,Petrol,Not Available,Punjab,Grey,Local,1100,03/05/2024,Low,High,Friday,18
Mitsubishi Pajero Exceed 2.5D 1986,890000,Lahore,2006,258096,Diesel,Not Available,Lahore,Green,Imported,2500,03/05/2024,Low,High,Friday,18
Honda Accord CL9 2003,2225000,Lahore,2003,174500,Petrol,Automatic,Sindh,Silver,Imported,2400,03/05/2024,Medium,High,Friday,21
Honda City i-DSI 2006,1950000,Faisalabad,2006,200000,Petrol,Not Available,Lahore,Alabaster Silver,Local,1300,03/05/2024,Low,High,Friday,18
